,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
199,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,0.732,2dgFqt3w9xIQRjhPtwNk3D,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/audio-analysis/2dgFqt3w9xIQRjhPtwNk3D,198533,4
200,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,0.449,1SymEzIT3H8UZfibCs3TYi,spotify:track:1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,223293,4
201,0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,0.32,5hQSXkFgbxjZo9uCwd11so,spotify:track:5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,200307,4
202,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,0.836,3jbT1Y5MoPwEIpZndDDwVq,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,270741,4
203,0.433,0.182,0,-12.566,1,0.0641,0.907,0.0,0.123,0.421,207.476,0.182,4AYtqFyFbX0Xkc2wtcygTr,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,https://api.spotify.com/v1/tracks/4AYtqFyFbX0Xkc2wtcygTr,https://api.spotify.com/v1/audio-analysis/4AYtqFyFbX0Xkc2wtcygTr,201587,4
204,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,0.448,1JRK7srBWUtAW7dPabKBwJ,spotify:track:1JRK7srBWUtAW7dPabKBwJ,https://api.spotify.com/v1/tracks/1JRK7srBWUtAW7dPabKBwJ,https://api.spotify.com/v1/audio-analysis/1JRK7srBWUtAW7dPabKBwJ,204887,4
205,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983,0.496,1fzAuUVbzlhZ1lJAx9PtY6,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,293453,4
206,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,0.175,1SmiQ65iSAbPto6gPFlBYm,spotify:track:1SmiQ65iSAbPto6gPFlBYm,https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm,https://api.spotify.com/v1/audio-analysis/1SmiQ65iSAbPto6gPFlBYm,150440,4
207,0.833,0.585,6,-6.252,0,0.223,0.542,7.01e-06,0.0632,0.663,96.016,0.585,3drwaFqLSEjqzjNRbjap0R,spotify:track:3drwaFqLSEjqzjNRbjap0R,https://api.spotify.com/v1/tracks/3drwaFqLSEjqzjNRbjap0R,https://api.spotify.com/v1/audio-analysis/3drwaFqLSEjqzjNRbjap0R,155000,4
208,0.8,0.562,2,-7.366,1,0.0961,0.0307,0.0,0.243,0.147,132.081,0.562,69M9QCMsCQ5MLsw7BBW0rL,spotify:track:69M9QCMsCQ5MLsw7BBW0rL,https://api.spotify.com/v1/tracks/69M9QCMsCQ5MLsw7BBW0rL,https://api.spotify.com/v1/audio-analysis/69M9QCMsCQ5MLsw7BBW0rL,276349,4
209,0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,0.573,694vvR5o19xHPhhJ5QdLN7,spotify:track:694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/tracks/694vvR5o19xHPhhJ5QdLN7,https://api.spotify.com/v1/audio-analysis/694vvR5o19xHPhhJ5QdLN7,259747,4
210,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,0.678,129.989,0.559,7aiClxsDWFRQ0Kzk5KI5ku,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1
211,0.532,0.452,9,-10.654,0,0.043,0.892,0.00113,0.127,0.203,129.895,0.452,7MtVPRGtZl6rPjMfLoI3Lh,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,https://api.spotify.com/v1/tracks/7MtVPRGtZl6rPjMfLoI3Lh,https://api.spotify.com/v1/audio-analysis/7MtVPRGtZl6rPjMfLoI3Lh,218288,4
212,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,0.311,3707IBa4HnS3zDDoWfeUBl,spotify:track:3707IBa4HnS3zDDoWfeUBl,https://api.spotify.com/v1/tracks/3707IBa4HnS3zDDoWfeUBl,https://api.spotify.com/v1/audio-analysis/3707IBa4HnS3zDDoWfeUBl,159783,4
214,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.059,0.762,1AI7UPw3fgwAFkvAlZWhE0,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0,189733,4
216,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,0.543,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4
218,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,0.759,7BlBVFwvbWvcwNcUarQmjk,spotify:track:7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/audio-analysis/7BlBVFwvbWvcwNcUarQmjk,201040,4
219,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,0.538,44ADyYoY5liaRa3EOAl4uf,spotify:track:44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/audio-analysis/44ADyYoY5liaRa3EOAl4uf,233654,4
220,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,0.887,0rIAC4PXANcKmitJfoqmVm,spotify:track:0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,193837,4
221,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,0.596,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4
222,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,0.463,5MPPttjfGap2C6j6eKcO6J,spotify:track:5MPPttjfGap2C6j6eKcO6J,https://api.spotify.com/v1/tracks/5MPPttjfGap2C6j6eKcO6J,https://api.spotify.com/v1/audio-analysis/5MPPttjfGap2C6j6eKcO6J,142417,4
223,0.915,0.588,7,-6.302,0,0.0677,0.0824,0.000169,0.104,0.329,123.936,0.588,2sqsNXfN0HtgDEgaHXiUTa,spotify:track:2sqsNXfN0HtgDEgaHXiUTa,https://api.spotify.com/v1/tracks/2sqsNXfN0HtgDEgaHXiUTa,https://api.spotify.com/v1/audio-analysis/2sqsNXfN0HtgDEgaHXiUTa,218710,4
224,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,0.919,3Yh9lZcWyKrK9GjbhuS0hR,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/tracks/3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/audio-analysis/3Yh9lZcWyKrK9GjbhuS0hR,159736,4
225,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,0.671,2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4
226,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,0.651,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4
227,0.81,0.471,8,-5.047,1,0.0496,0.00554,0.000197,0.134,0.391,75.003,0.471,2S93hylQBYLndMnaJuso8S,spotify:track:2S93hylQBYLndMnaJuso8S,https://api.spotify.com/v1/tracks/2S93hylQBYLndMnaJuso8S,https://api.spotify.com/v1/audio-analysis/2S93hylQBYLndMnaJuso8S,143292,4
229,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,0.561,4guBZjUyrGoHsTahO3IHdj,spotify:track:4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,116240,4
230,0.93,0.561,0,-8.053,1,0.25,0.101,0.0,0.0992,0.596,140.987,0.561,6igOR5QCn09zAVF2ikZjsV,spotify:track:6igOR5QCn09zAVF2ikZjsV,https://api.spotify.com/v1/tracks/6igOR5QCn09zAVF2ikZjsV,https://api.spotify.com/v1/audio-analysis/6igOR5QCn09zAVF2ikZjsV,184093,4
231,0.961,0.438,7,-7.877,1,0.31,0.0431,0.0,0.139,0.412,124.018,0.438,3pTScODwk9tggZzmuH6xDY,spotify:track:3pTScODwk9tggZzmuH6xDY,https://api.spotify.com/v1/tracks/3pTScODwk9tggZzmuH6xDY,https://api.spotify.com/v1/audio-analysis/3pTScODwk9tggZzmuH6xDY,251080,4
232,0.851,0.585,5,-5.789,0,0.105,0.0913,0.0,0.0742,0.699,84.0,0.585,4oPnxZzoc8HM5Pva4FDeIp,spotify:track:4oPnxZzoc8HM5Pva4FDeIp,https://api.spotify.com/v1/tracks/4oPnxZzoc8HM5Pva4FDeIp,https://api.spotify.com/v1/audio-analysis/4oPnxZzoc8HM5Pva4FDeIp,198187,4
233,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,0.814,5N1o6d8zGcSZSeMFkOUQOk,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/tracks/5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/audio-analysis/5N1o6d8zGcSZSeMFkOUQOk,199427,4
234,0.846,0.631,5,-5.547,1,0.1,0.203,0.0,0.455,0.602,115.999,0.631,4NmE2ytXI8S2svTRSmEdpO,spotify:track:4NmE2ytXI8S2svTRSmEdpO,https://api.spotify.com/v1/tracks/4NmE2ytXI8S2svTRSmEdpO,https://api.spotify.com/v1/audio-analysis/4NmE2ytXI8S2svTRSmEdpO,161963,4
235,0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,0.94,146.013,0.832,1nocRtwyNPVtGcIJqfgdzZ,spotify:track:1nocRtwyNPVtGcIJqfgdzZ,https://api.spotify.com/v1/tracks/1nocRtwyNPVtGcIJqfgdzZ,https://api.spotify.com/v1/audio-analysis/1nocRtwyNPVtGcIJqfgdzZ,178613,4
236,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,0.652,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4
237,0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,0.428,6PYnUsNEpYC7A4BS2sjw3L,spotify:track:6PYnUsNEpYC7A4BS2sjw3L,https://api.spotify.com/v1/tracks/6PYnUsNEpYC7A4BS2sjw3L,https://api.spotify.com/v1/audio-analysis/6PYnUsNEpYC7A4BS2sjw3L,255000,4
238,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,0.625,2hnxrRNzF74mdDzpQZQukQ,spotify:track:2hnxrRNzF74mdDzpQZQukQ,https://api.spotify.com/v1/tracks/2hnxrRNzF74mdDzpQZQukQ,https://api.spotify.com/v1/audio-analysis/2hnxrRNzF74mdDzpQZQukQ,174861,4
239,0.473,0.779,1,-3.725,1,0.0414,0.186,0.0,0.189,0.438,108.287,0.779,1EoEU4HY57qaITp06TkC6B,spotify:track:1EoEU4HY57qaITp06TkC6B,https://api.spotify.com/v1/tracks/1EoEU4HY57qaITp06TkC6B,https://api.spotify.com/v1/audio-analysis/1EoEU4HY57qaITp06TkC6B,164458,3
240,0.669,0.557,8,-8.835,0,0.0498,0.0574,0.0,0.0662,0.553,144.043,0.557,1usK5eLBzpQTMwDt8SR2dr,spotify:track:1usK5eLBzpQTMwDt8SR2dr,https://api.spotify.com/v1/tracks/1usK5eLBzpQTMwDt8SR2dr,https://api.spotify.com/v1/audio-analysis/1usK5eLBzpQTMwDt8SR2dr,186944,4
241,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,0.811,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4
242,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,0.308,4Of7rzpRpV1mWRbhp5rAqG,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG,https://api.spotify.com/v1/audio-analysis/4Of7rzpRpV1mWRbhp5rAqG,220492,4
243,0.79,0.629,9,-7.172,1,0.138,0.179,0.0,0.356,0.833,124.063,0.629,4e34Qq2lkp92egwgjacVcT,spotify:track:4e34Qq2lkp92egwgjacVcT,https://api.spotify.com/v1/tracks/4e34Qq2lkp92egwgjacVcT,https://api.spotify.com/v1/audio-analysis/4e34Qq2lkp92egwgjacVcT,127742,4
244,0.602,0.751,1,-4.358,1,0.327,0.173,0.0,0.667,0.934,163.874,0.751,4wyNKAZe82BNlp2lHiR1FX,spotify:track:4wyNKAZe82BNlp2lHiR1FX,https://api.spotify.com/v1/tracks/4wyNKAZe82BNlp2lHiR1FX,https://api.spotify.com/v1/audio-analysis/4wyNKAZe82BNlp2lHiR1FX,196745,4
246,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,0.795,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107,4
247,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,0.558,322tcqPhma7F6hfCeLisx0,spotify:track:322tcqPhma7F6hfCeLisx0,https://api.spotify.com/v1/tracks/322tcqPhma7F6hfCeLisx0,https://api.spotify.com/v1/audio-analysis/322tcqPhma7F6hfCeLisx0,198973,4
248,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,0.672,6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/audio-analysis/6K5BsR04ijf3FHNzjbaagD,332240,4
249,0.319,0.0772,9,-25.765,0,0.0745,0.951,0.000496,0.123,0.0914,168.855,0.0772,1YQWRvQ273ncAzr1mMfHEa,spotify:track:1YQWRvQ273ncAzr1mMfHEa,https://api.spotify.com/v1/tracks/1YQWRvQ273ncAzr1mMfHEa,https://api.spotify.com/v1/audio-analysis/1YQWRvQ273ncAzr1mMfHEa,334373,5
251,0.789,0.404,1,-8.364,1,0.23,0.205,0.0,0.219,0.472,122.062,0.404,4n4BflhWjCHIxrI4v7Xt9s,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/tracks/4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/audio-analysis/4n4BflhWjCHIxrI4v7Xt9s,235566,4
254,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,0.539,4Wjhj0WjkyECccfHVIgaTq,spotify:track:4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/tracks/4Wjhj0WjkyECccfHVIgaTq,https://api.spotify.com/v1/audio-analysis/4Wjhj0WjkyECccfHVIgaTq,281519,3
256,0.423,0.587,6,-6.635,1,0.529,0.765,0.0,0.114,0.33,180.331,0.587,1qyFlfPREPbRcS2BNszdYI,spotify:track:1qyFlfPREPbRcS2BNszdYI,https://api.spotify.com/v1/tracks/1qyFlfPREPbRcS2BNszdYI,https://api.spotify.com/v1/audio-analysis/1qyFlfPREPbRcS2BNszdYI,253803,4
257,0.901,0.676,2,-7.033,1,0.251,0.0646,0.0,0.0863,0.452,85.018,0.676,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,148278,4
258,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.697,95.239,0.665,3f5lA8nnc4YYF1qf78WpHw,spotify:track:3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,219357,4
259,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,0.79,4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4
260,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,0.758,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
261,0.89,0.513,1,-5.996,1,0.154,0.0706,0.0,0.102,0.61,136.02,0.513,6woeVu3fVMflqen1t4N6pg,spotify:track:6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/tracks/6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/audio-analysis/6woeVu3fVMflqen1t4N6pg,114133,4
262,0.581,0.642,1,-5.318,1,0.407,0.0519,0.0,0.183,0.536,80.142,0.642,4aPB8rSxGFISs0o6V2LrTy,spotify:track:4aPB8rSxGFISs0o6V2LrTy,https://api.spotify.com/v1/tracks/4aPB8rSxGFISs0o6V2LrTy,https://api.spotify.com/v1/audio-analysis/4aPB8rSxGFISs0o6V2LrTy,345160,4
264,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0.801,0KoiMHhqKLoL4xM54rcWYY,spotify:track:0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,212500,4
265,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,0.695,180.086,0.851,1kMUGCt7XLDc5Q64Vl0H8S,spotify:track:1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/tracks/1kMUGCt7XLDc5Q64Vl0H8S,https://api.spotify.com/v1/audio-analysis/1kMUGCt7XLDc5Q64Vl0H8S,257865,4
266,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,0.655,67xBtV07CC73eFw7z5oCvU,spotify:track:67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4
267,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,0.972,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4
268,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,0.743,14mHfNsSHN0FbLftyjrV9g,spotify:track:14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,195637,4
269,0.792,0.867,2,-3.527,1,0.191,0.0396,0.0,0.143,0.655,123.044,0.867,1g3ErLqysBJ5EIGdYYMWFZ,spotify:track:1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/tracks/1g3ErLqysBJ5EIGdYYMWFZ,https://api.spotify.com/v1/audio-analysis/1g3ErLqysBJ5EIGdYYMWFZ,208238,4
270,0.691,0.773,11,-3.812,0,0.0355,0.236,0.0,0.329,0.85,92.992,0.773,2EEmzqzM70CybVspgM7YRT,spotify:track:2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/tracks/2EEmzqzM70CybVspgM7YRT,https://api.spotify.com/v1/audio-analysis/2EEmzqzM70CybVspgM7YRT,188468,4
271,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,0.714,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,175828,4
273,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,0.859,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4
274,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,0.264,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
275,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,0.457,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4
276,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,0.808,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4
277,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,0.682,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
279,0.608,0.709,7,-6.175,1,0.374,0.119,0.0,0.337,0.709,105.742,0.709,7oqftogUN82Q7VNy2TmTJW,spotify:track:7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/tracks/7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/audio-analysis/7oqftogUN82Q7VNy2TmTJW,272069,4
280,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,0.588,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
281,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,0.519,4a6q8CR2hzLk2plDkSxkfD,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4
282,0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,0.602,0B3FovCVaGKS5w1FTidEUP,spotify:track:0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/tracks/0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/audio-analysis/0B3FovCVaGKS5w1FTidEUP,248472,5
284,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,0.463,2nKYHpmwjLaEOXS3o7QMiz,spotify:track:2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/tracks/2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/audio-analysis/2nKYHpmwjLaEOXS3o7QMiz,142417,4
285,0.893,0.63,8,-5.769,1,0.159,0.254,0.0,0.116,0.434,123.029,0.63,3loy88Lp5qoTHhL8GhRfVZ,spotify:track:3loy88Lp5qoTHhL8GhRfVZ,https://api.spotify.com/v1/tracks/3loy88Lp5qoTHhL8GhRfVZ,https://api.spotify.com/v1/audio-analysis/3loy88Lp5qoTHhL8GhRfVZ,191504,4
286,0.885,0.857,0,-2.279,0,0.204,0.205,0.0,0.671,0.818,90.025,0.857,3dWpRjCmaHbroNahuSeX11,spotify:track:3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/tracks/3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/audio-analysis/3dWpRjCmaHbroNahuSeX11,262000,4
